,skinTemp,RH,windspeed,windquad,UHIn,windquad_cat,surface_pressure,NDVI
1315,18.250085449218773,0.5420922540900579,2.198684724615261,5,5,Quinto,99307.54,0.34619752
1316,22.419793701171898,0.4788164204333385,7.661824553031338,1,4,Primeiro,98815.93,0.31113598
1317,22.65059814453128,0.4730156817218653,7.928166907431003,1,4,Primeiro,98712.42,0.31113598
1318,35.78096923828127,0.4793356973336247,8.482471739174239,8,4,Oitavo,99131625.0,0.42699847
1319,37.99825439453127,0.4776578179583769,7.034863106925793,8,5,Oitavo,99097.04,0.42699847
1320,20.606103515625023,0.5029560711121199,7.308999713361941,2,4,Segundo,99368.36,0.35206422
1321,20.339257812500023,0.5045151557318645,6.496482810785739,2,4,Segundo,99365.84,0.35206422
1322,19.95992431640628,0.5070640310095471,5.881606778183406,2,4,Segundo,99337086.0,0.35206422
1323,19.208795166015648,0.5089978251603117,6.119113786259147,2,4,Segundo,99280164.0,0.35206422
1324,18.188623046875023,0.5120751128854846,6.493288966574454,1,4,Primeiro,99236.55,0.35206422
1325,20.39205322265628,0.5440746060627801,4.395544356257996,5,4,Quinto,99226984.0,0.41295207
1326,30.710778808593773,0.5018557754481874,5.405546821844901,4,4,Quarto,98982.11,0.41295207
1327,29.175469970703148,0.5039314534348963,4.965727732985374,3,4,Terceiro,98987.09,0.41295207
1328,35.61565551757815,0.4997119172951549,4.587025479984127,4,4,Quarto,98789.44,0.45037192
1329,34.70650634765627,0.4987519586650646,4.368700559228815,4,5,Quarto,98785.53,0.45037192
1330,32.7841735839844,0.5047151686264975,6.204623271086271,3,5,Terceiro,98708.22,0.45037192
1331,30.577508544921898,0.5112556009044691,2.260221941121071,4,4,Quarto,98780.3,0.45037192
1332,34.77468261718752,0.5028144519706896,1.210172659840364,8,4,Oitavo,98654.45,0.40090275
1333,23.943719482421898,0.5356749382165705,3.1520262907128616,1,4,Primeiro,98770.26,0.40090275
1334,16.444299316406273,0.5392770263008758,1.9907072953395744,5,4,Quinto,99602914.0,0.390411
1335,17.143273925781273,0.5401505531785018,1.3048528711081029,5,4,Quinto,99621.45,0.390411
1336,16.843804931640648,0.5389845182162778,3.0129517259155403,5,4,Quinto,99525.64,0.390411
1337,20.22774658203128,0.5294742265869651,13.768821286125723,5,4,Quinto,99504.22,0.35267088
1338,17.976037597656273,0.50248954806564,11.370028511952606,6,4,Sexto,99312.5,0.35267088
1339,19.085382080078148,0.5166446396763413,15.688297860666506,5,5,Quinto,99368.84,0.35267088
1340,19.795251464843773,0.5287903207993433,14.85922488270163,5,4,Quinto,99445234.0,0.35267088
1341,18.805017089843773,0.518351010654197,8.876961397058874,5,4,Quinto,99454.3,0.35842186
1342,27.759393310546898,0.4445920603145898,8.2312616764398,1,4,Primeiro,98670.5,0.31116652
1343,27.345300292968773,0.4486295877427882,7.679166281420837,8,4,Oitavo,98688016.0,0.31116652
