,skinTemp,RH,windspeed,windquad,UHIp,windquad_cat,surface_pressure,NDVI
4605,39.12508544921877,0.4338951887914647,7.826890932931314,1,muito_forte,Primeiro,99469.77,0.2491228
4606,41.07857666015627,0.4188648550268026,9.410932895006917,1,muito_forte,Primeiro,99364445.0,0.2491228
4607,41.6469665527344,0.4101685769794969,9.343121794659659,1,muito_forte,Primeiro,99266.03,0.2491228
4608,41.21492919921877,0.4066907063781415,8.177974193981456,1,muito_forte,Primeiro,99166.67,0.2491228
4609,39.70229492187502,0.4057779711962878,5.605718722727318,1,muito_forte,Primeiro,99124.72,0.2491228
4610,22.933526611328148,0.4892912809265599,7.523944845339442,2,muito_forte,Segundo,99287.99,0.2491228
4611,37.26735839843752,0.4102529470461538,2.9654773602339843,2,muito_forte,Segundo,99096.69,0.2491228
4612,33.50802001953127,0.4302950149930229,2.5540509705619976,4,forte,Quarto,99110984.0,0.2491228
4613,29.422387695312523,0.446423378869006,3.412141951175921,4,forte,Quarto,99121016.0,0.2491228
4614,26.360681152343773,0.4594044512675896,3.2817525315364,4,muito_forte,Quarto,99167.55,0.2491228
4615,22.28121337890628,0.4948112549459286,6.872851897398518,2,forte,Segundo,99323.14,0.2491228
4616,21.619195556640648,0.4999640387269919,6.37022602546811,2,forte,Segundo,99317734.0,0.2491228
4617,20.982019042968773,0.5036686580792303,6.488003552770814,2,forte,Segundo,99293.91,0.2491228
4618,20.440820312500023,0.5067520737729798,6.455304426041123,1,forte,Primeiro,99283.28,0.2491228
4619,20.017633056640648,0.5067357320424488,6.613261641356706,2,forte,Segundo,99220.88,0.2491228
4620,19.568292236328148,0.5089492229628189,6.721668010084022,1,forte,Primeiro,99264.76,0.2491228
4621,19.153588867187523,0.5110095446075897,6.908197287685752,1,forte,Primeiro,99289.53,0.2491228
4622,40.06258544921877,0.4065280922863246,15.486865002530369,1,forte,Primeiro,99039.45,0.24764544
4623,40.18953857421877,0.405901968112025,13.494214303109118,1,forte,Primeiro,98938.8,0.24764544
4624,38.94002685546877,0.4070945743363168,11.79108377004605,1,forte,Primeiro,98903.69,0.24764544
4625,25.219384765625023,0.4302943754188252,5.785969856681278,4,forte,Quarto,99054.11,0.22685063
4626,18.049218750000023,0.4671120081362155,6.89656849014174,1,forte,Primeiro,99302875.0,0.22685063
4627,18.93160400390628,0.4787308630455812,5.2046128875518605,1,forte,Primeiro,99370.31,0.22685063
4628,38.6135192871094,0.4140675651581824,0.9770668929228582,5,forte,Quinto,99494.45,0.22685063
4629,43.8220153808594,0.3969781046278279,2.2342728243487455,5,forte,Quinto,99454.5,0.22685063
4630,19.407983398437523,0.4449935082767431,9.059656435183053,2,forte,Segundo,99171.1,0.22685063
4631,19.4035583496094,0.453976758299778,7.954316151501042,2,forte,Segundo,99172.28,0.22685063
4632,18.93502197265628,0.4569459357734763,7.62114746962746,2,forte,Segundo,99194.3,0.22685063
4633,18.456353759765648,0.4612659892728366,7.27634480171513,1,muito_forte,Primeiro,99236.97,0.22685063
4634,28.655786132812523,0.5069285090082142,11.062020677122161,1,forte,Primeiro,98392.04,0.22153775
4635,36.73006591796877,0.4901028584301384,2.177718963311919,7,forte,Sétimo,98654.42,0.2501557
4636,35.09102783203127,0.4674164574660838,5.175218780832346,4,forte,Quarto,98311.53,0.2501557
4637,33.58059082031252,0.4813980372303695,3.7968544784627105,7,forte,Sétimo,99044.92,0.24896608
4638,33.7938171386719,0.4798630015634068,4.0664813101819,7,forte,Sétimo,98954.42,0.24896608
4639,30.070947265625023,0.5064358641680832,6.014097967381889,4,extremo,Quarto,99304.42,0.24370594
4640,32.12600097656252,0.4930546206146676,8.100222918350582,4,muito_forte,Quarto,99323.0,0.24370594
4641,34.43380126953127,0.4800855779333637,9.140545217313717,4,forte,Quarto,99332.6,0.24370594
4642,35.87453613281252,0.4691825302524137,9.118795370391215,4,forte,Quarto,99256.17,0.24370594
4643,36.59822998046877,0.4577754194209449,8.357401789246934,4,forte,Quarto,99160.25,0.24370594
4644,37.56755981445315,0.4506254024317475,7.661929234620839,3,muito_forte,Terceiro,99058.81,0.24370594
