index,latitude,longitude,Day,Month,Year,hour,Temp2m,skinTemp,dewPoint,total_precipitation,RH,windspeed,winddir,total_evaporation,surface_pressure,windquad,skinTemp_mean,Temp2m_mean,UTFVI,UTFVI2m,THI,UHI,HTI,windpower,UHIp,UHIn,UHIp2m,UHIn2m,date,timestamp,local,NDVI
1332,-15.632077021420072,-56.05666422708762,13,05,2010,02,17.678491210937523,12.835290527343773,9.726678466796898,0.0,0.4836108459558445,0.756049185473752,183.20409301791028,-1.4918391e-05,99286.24,5.0,12.692126086837334,17.80139926426682,0.011153969612253602,-0.006952406280760833,62.12830687673031,-2.1968700444993647,-7.388906158940023,baixo,forte,3.0,nenhum,0.0,2010-05-13,2010-05-13,COXIPO,0.42961505
1337,-15.632077021420072,-56.05666422708762,13,05,2010,03,17.059777832031273,11.915246582031273,9.787377929687525,0.0,0.4884843636828871,0.2398983865383097,164.17980211588537,-2.0040432e-05,99274.2,4.0,11.761173209565243,17.20506065598721,0.012930774986929728,-0.008516102928559623,61.34708214744266,-2.336340807138392,-12.11971678331991,baixo,forte,3.0,nenhum,0.0,2010-05-13,2010-05-13,COXIPO,0.42961505
1338,-15.632077021420072,-56.05666422708762,13,05,2010,04,16.418908691406273,11.133264160156273,9.815332031250025,0.0,0.4933324015381366,0.2587804156492476,9.944752210366858,-2.5185058e-05,99252125.0,1.0,10.977297741621783,16.53431516956556,0.014009046789050659,-0.007028876299171501,60.53112002634269,-2.454882628216488,-15.372002423158145,baixo,forte,3.0,nenhum,0.0,2010-05-13,2010-05-13,COXIPO,0.42961505
1339,-15.632077021420072,-56.05666422708762,13,05,2010,05,15.849816894531273,10.514001464843773,9.789819335937525,0.0,0.4973054063166371,0.7333431017063262,346.4120078550518,-2.9370654e-05,99211.89,8.0,10.382181865564917,15.636463917570438,0.012537529095808882,0.013460911149986123,59.80085529544462,-2.548757535854512,-17.46084260487339,baixo,forte,3.0,forte,3.0,2010-05-13,2010-05-13,COXIPO,0.42961505
1340,-15.632077021420072,-56.05666422708762,13,05,2010,06,14.754357910156273,10.067285156250025,9.753930664062525,0.0,0.5051711897682742,1.0754489858088598,336.5297773057536,-3.3847988e-05,99177.79,8.0,9.92546491581885,14.178073961657049,0.014087237843176519,0.039058558292295105,58.38249773520246,-2.616475892744192,-18.520833037837477,baixo,forte,3.0,extremo,5.0,2010-05-13,2010-05-13,COXIPO,0.42961505
1341,-15.632077021420072,-56.05666422708762,13,05,2010,07,13.081140136718773,9.674340820312525,9.650933837890648,0.0,0.5171137620760053,1.253318534437998,333.0593025452155,-3.844686e-05,99136.77,8.0,9.51819248780248,12.567744225907461,0.016140462219626457,0.03924703087387688,56.18291152382262,-2.6760428802637657,-19.05893485598358,baixo,muito_forte,4.0,extremo,5.0,2010-05-13,2010-05-13,COXIPO,0.42961505
1342,-15.632077021420072,-56.05666422708762,13,05,2010,08,12.213159179687525,9.354455566406273,9.531091308593773,0.0,0.5229221160199765,1.2639880757590376,318.1096400198488,-4.3157954e-05,99145.72,8.0,9.189029563972952,11.922065945179213,0.017684193511742056,0.023834392905682178,55.026979914593355,-2.7245347382305396,-19.513196084876956,baixo,muito_forte,4.0,extremo,5.0,2010-05-13,2010-05-13,COXIPO,0.42961505
1343,-15.632077021420072,-56.05666422708762,13,05,2010,09,12.198571777343773,9.110467529296898,9.541833496093773,0.0,0.5231223511570122,1.0939110434066093,315.2895510584257,-4.7925394e-05,99190.75,8.0,8.92841630054869,11.945160057125463,0.019982643938170896,0.02077388442218847,55.00724111413569,-2.761521229782186,-19.960517029913902,baixo,muito_forte,4.0,extremo,5.0,2010-05-13,2010-05-13,COXIPO,0.42961505
1359,-15.632077021420072,-56.05666422708762,13,06,2010,22,29.472192382812523,27.3583923339844,14.155786132812525,0.0,0.4365196355755721,0.6375263528455092,121.46795540204734,-0.0019179471,98878.93,3.0,26.963374067024517,29.608993929558494,0.014438650566071272,-0.004641715993471552,76.55706183252025,0.0047074944609214325,201.7919104241972,baixo,forte,3.0,nenhum,0.0,2010-06-13,2010-06-13,COXIPO,0.38729328
1360,-15.632077021420072,-56.05666422708762,13,06,2010,23,25.931359863281276,24.022973632812523,15.349603271484398,0.0,0.4672322060922827,1.5464650409962473,107.96668946072523,-0.0019208528,98921.53,3.0,23.759845838325816,25.993456547680296,0.010953173346005146,-0.0023946559195666523,72.53291059878994,-0.5009133428295297,125.34374387011817,medio,forte,3.0,nenhum,0.0,2010-06-13,2010-06-13,COXIPO,0.38729328
